-0.09423325,0.1030596,0.017339978,0.05402133,0.021468652,-0.055704635,-0.058437116,0.022324674,0.068373494,0.06688248,-0.0543912,-0.116941236,-0.09232298,-0.01843592,-0.015610972,0.071859986,-0.08919247,-0.10133748,-0.0036499712,0.108286634,-0.10081537,-0.062482417,-0.09469976,0.09350342,0.04028745,0.016183892,-0.10203747,0.11032615,0.07543525,0.08644952,0.055529103,0.118890844
-0.06396082,-0.10515267,-0.10033813,0.08843181,0.028882401,-0.0877238,-0.010499613,0.038721915,-0.12167693,-0.03791071,0.028212966,-0.032666285,0.03303811,-0.05465159,-0.0072798007,0.027409464,0.09751364,-0.059147324,0.039346665,0.10460499,-0.006510918,-0.1029211,0.005692183,0.017036965,0.07236103,-0.036762625,-0.04609619,0.029432215,-0.11179594,0.067303814,0.054209225,-0.109343484
-0.03590651,-0.00866318,0.113767244,-0.038006786,0.024005927,-0.042807404,-0.0957407,0.033920724,0.12016974,0.0026441952,-0.06965472,-0.07256969,0.09829691,0.0060518305,-0.14769219,0.045183517,0.008057957,0.0443987,0.07590049,0.020501895,-0.024353717,-0.10167624,-0.11831974,-0.017283624,-0.08853042,-0.07635978,0.05017607,-0.0123662455,0.12123006,-0.08378762,-0.12305681,0.08798248
-0.035225563,-0.0057099005,-0.0671225,-0.08040987,-0.110986106,0.076192394,0.05457916,-0.05515345,-0.045791358,-0.07704711,0.09245423,-0.06312885,-0.0047155246,-0.06646643,-0.05069327,-0.0806487,0.019130135,-0.11258393,-0.06200095,-0.03818128,0.038632862,-0.04419908,-0.054279916,0.10119587,-0.099427946,-0.052814923,0.07982672,0.027203215,-0.03257111,-0.05348412,-0.06849851,-0.08660006
0.05075638,0.067469425,-0.11453712,-0.045031015,0.018846007,0.0077053667,0.07357486,0.01318778,0.13455196,-0.014329907,-0.06278479,-0.11142263,-0.041094016,-0.11827744,-0.14248335,-0.112616815,0.056208994,-0.005918586,0.077064425,0.064885534,-0.049291372,0.064960174,-0.008732684,0.115246885,-0.13606198,-0.045065675,-0.05872798,0.013223525,-0.104342416,-0.030475479,-0.11415331,0.11159344
-0.051515516,0.114847615,-0.028669829,0.058273178,0.07424414,-0.018060163,-0.036091276,0.029362986,-0.008306516,0.07407788,-0.07086463,0.054384854,-0.09087776,-0.058114797,-0.084114924,-0.05046613,-0.09778517,0.011569529,0.09044609,0.09763841,-0.079683125,0.07064373,-0.101646215,-0.059436724,-0.12884371,-0.049453683,-0.03550863,-0.097009405,0.069590636,0.02660638,-0.0030139172,-0.01194374
0.04686678,-0.03581451,0.058588397,0.04413383,0.092785105,0.009427968,0.043674212,-0.14274858,0.08394042,0.022140626,-0.03742426,0.10279472,-0.023250083,-0.056234844,-0.0070398403,-0.078032024,-0.027970517,0.11261415,0.049402427,-0.060739648,-0.08782283,-0.017194299,-0.06622263,0.040354624,-0.11085396,0.057100773,0.109290965,0.028819714,-0.08812665,0.039165948,-0.077867284,0.04230708
-0.031228347,0.09771403,-0.04879414,-0.0028312968,-0.08284655,-0.10818114,-0.10752919,0.09000627,-0.034771726,-0.117656894,-0.10170578,-0.09950669,-0.020509884,-0.118082434,-0.052959897,0.068467386,0.12288597,0.018818956,-0.0082685435,0.08539387,0.044324696,-0.05804293,0.028780136,0.11687782,-0.0046383,0.10917699,0.05518972,-0.01573922,-0.020397928,-0.09652047,0.06231737,-0.039116696
0.016624305,-0.10565309,-0.0879933,-0.06856303,0.09789047,0.06810023,0.0068055773,-0.10344967,0.06447879,0.026296005,0.09889341,0.05771848,0.024462452,-0.11715792,0.0067775236,-0.081194244,-0.09414,-0.07451656,0.09326111,0.02804944,-0.11035313,-0.09511109,-0.0063903364,-0.0014206017,0.013856739,-0.02467058,0.09635475,-0.080559775,-0.10269045,-0.08871934,0.047757324,-0.06194948
0.060885895,-0.07949395,0.10682906,0.10114419,-0.023658527,0.09194853,-0.1087382,0.12722316,-0.07568226,-0.06619649,0.031216078,0.08692167,-0.063080035,-0.009197172,-0.08183411,0.042333286,0.0048743156,0.006318941,-0.095184185,0.014323467,-0.09797058,-0.117161,-0.017452756,0.122351,0.07367636,-0.0545447,0.02383574,0.10918337,-0.014105752,-0.08173497,0.067998484,0.023580018
