0.04052459,-0.015860936,-0.004327484,0.030979598,-0.030879539,0.072045594,-0.105160646,0.06225636,0.10245072,-0.019863825,0.056383573,-0.058380317,-0.022485124,0.115545556,0.06897246,-0.05894121,-0.03807541,0.12087947,-0.078145854,0.0063541117,0.030416012,-0.12350926,-0.03413796,-0.109672464,-0.10332088,0.101980835,-0.003436094,0.03794239,0.08824139,-0.012323431,-0.09983517,-0.042988326
-0.03536866,0.086642385,0.095191516,-0.10968738,0.046812393,-0.068565734,-0.09930391,0.019736677,-0.062762566,-0.06158321,-0.118989706,0.010879221,-0.067748815,-0.0909795,-0.10372359,-0.099253125,0.08948925,0.02294829,-0.05023695,-0.116819136,0.05691539,0.016407175,-0.034226418,-0.02615744,-0.11485349,0.0029193375,0.050624613,-0.07356608,-0.10098321,-0.09919377,-0.09678476,0.06259919
0.12081631,0.07853776,-0.023665892,0.018968044,-0.058840472,0.07313111,0.009701084,-0.08890609,-0.0708179,0.090037614,-0.020260233,0.062099513,-0.02892055,-0.12291871,-0.0032778187,-0.010373713,0.05532282,-0.038642354,0.008693911,-0.062305037,-0.085850805,-0.051785383,0.09087674,0.0912683,0.06353533,0.07241924,-0.09349068,0.10872292,-0.08806475,-0.057949856,0.067879625,-0.08507426
0.08324569,0.0126919495,-0.05831755,-0.036227085,-0.034038845,0.11869147,-0.07386227,0.03949746,0.11977141,-0.086996116,-0.037061926,-0.0028667152,-0.11769829,0.091584355,-0.0051323767,0.06312945,0.07300011,-0.017668072,-0.04023818,-0.05920579,0.108990066,0.04362136,-0.03627941,0.02008435,0.0896192,0.045744326,0.10028867,0.10650548,-0.0072930045,0.12450504,0.0074455636,0.11424892
0.047845915,-0.10810301,0.045120366,-0.10227988,0.061668083,-0.037574116,0.013592024,-0.07379206,-0.008780679,0.077425145,-0.11190448,-0.043152,0.04654187,0.055794377,-0.06259393,-0.011376275,-0.0494006,-0.11480662,-0.07451496,-0.11458102,0.0878511,0.088806175,-0.09355934,-0.06408457,0.10974699,0.03527323,0.049968164,0.055636246,-0.021365186,0.11311661,0.10787918,0.030696824
-0.013283776,0.10794578,0.02849687,-0.10131888,-0.032876786,-0.05434003,0.124009304,0.097783595,-0.05543523,-0.07272329,0.09257204,0.035151456,-0.033825845,0.0024912078,-0.04362843,-0.06277147,0.051530708,0.10957481,0.0010661995,-0.123545356,-0.060255412,-0.052388094,-0.083905876,-0.06234418,0.005147631,-0.05500089,0.04365184,0.07391604,-0.09779469,0.05187367,-0.11427454,0.07155767
0.020325135,0.09085262,0.0007834563,0.11568601,-0.05118829,-0.059105895,0.004093655,-0.06267508,-0.09961543,0.008033527,0.115816526,0.11686235,0.011272969,-0.061148982,-0.0337564,-0.03234075,0.105798095,0.028782755,-0.014989075,0.0332755,0.0065788548,0.08981652,-0.096258655,-0.12008044,0.071238406,-0.0440854,0.04639595,0.03940462,-0.033255763,-0.04925917,-0.103226736,-0.089129545
-0.12398634,-0.018929895,0.05150609,0.03941378,-0.10161998,0.006977971,0.12262,0.051352926,-0.12371595,0.111693166,-0.0049841735,-0.059991628,0.11166958,0.08111769,0.06528455,0.13094513,-0.026167784,-0.0666113,0.012912713,0.047307514,0.02066135,0.1093617,-0.07401873,0.10008529,-0.06972016,-0.010869905,-0.046375908,-0.08653647,-0.06356261,-0.11454915,-0.12891027,0.03953884
-0.054511774,-0.09324871,0.1194669,-0.05686599,-0.09063809,-0.021265417,0.10984954,0.04111213,-0.024665026,-0.0572583,0.07912808,0.057311304,0.041017048,0.07962811,-0.039548863,0.09341444,0.034569412,-0.06406928,0.10730825,0.08523582,0.059136037,0.06717288,-0.11821607,0.11153167,0.0255967,0.078884274,0.079863876,-0.023027979,0.06714451,0.009014758,-0.0020612595,-0.11021126
0.0042535164,-0.10025107,-0.0128754405,0.118546955,0.06683262,0.001974497,-0.033622257,-0.03334895,0.08805527,0.024030546,-0.07565775,0.12280757,-0.11697593,0.06355602,0.12567961,-0.08138834,0.038343627,0.0015464644,-0.068889,0.01888284,0.06595525,-0.045417123,-0.12188584,0.053118046,0.06004214,-0.008305947,0.06291116,0.02744657,0.064929865,-0.006520572,-0.03028196,0.023946138
-0.11860345,0.08191111,-0.0034879318,0.11915437,-0.06864807,-0.057969484,-0.04012432,0.07345219,0.10358169,0.03467081,0.06075211,-0.016787998,0.0064652255,-0.061815638,0.05584646,0.122613035,0.09628361,-0.002504097,-0.042357843,0.073830135,0.0036395234,0.043704435,-0.052260358,-0.08605927,-0.016437784,-0.06530484,0.07781778,-0.09770733,-0.12436898,0.016721604,0.09674524,-0.059264347
0.042076573,0.024873717,0.07129277,0.011739941,0.08120559,-0.02787286,-0.075601414,0.06356434,0.111674674,0.041428924,0.024068255,-0.05185922,0.03483509,0.020821417,-0.09614647,-0.03864696,0.06552658,0.09849851,0.058347527,-0.10362279,-0.054205347,-0.08638149,-0.05779025,-0.06904951,0.02003171,-0.008963072,-0.097597554,0.09494169,-0.062024366,-0.102760196,0.04118569,-0.05043535
0.08236211,-0.05297398,0.05750579,0.016336866,-0.115526,-0.052672468,-0.03841822,0.11973286,-0.04107068,-0.044410385,-0.09202448,-0.07668797,0.051260933,-0.030494563,-0.025994156,0.04001794,-0.06742699,-0.02520118,-0.021648291,-0.060219873,-0.025123069,-0.021390392,0.044894688,0.009324196,0.1054854,-0.027823059,0.08063062,0.031116987,0.045847736,-0.088451415,0.096325316,0.10303689
0.0014646854,0.009592523,-0.0439556,-0.12183904,-0.06573431,0.04556309,0.045356575,0.043780323,0.037580147,0.036842287,-0.090606965,0.06548979,0.08476465,-0.004842463,-0.024673246,0.060229063,0.08109583,-0.0641054,-0.08470548,0.072000876,0.063578226,0.07105046,-0.001197648,0.057889346,0.009296171,0.07962765,-0.11444268,-0.09526802,0.0926908,-0.040983997,-0.09168258,0.04477857
-0.028587816,-0.03088062,0.023972886,-0.08430613,-0.06152157,0.10731105,-0.051652413,0.061018724,0.09570335,-0.0690099,-0.0019560684,0.11027699,-0.024216883,0.08474536,-0.07854479,-0.11389411,0.02429304,0.045909587,-0.05374415,-0.07931102,-0.025229743,0.11993969,-0.040394224,0.015362197,-0.06620556,-0.08779665,-0.044817645,-0.11827327,-0.057453126,-0.051284436,-0.007845285,-0.01471716
